context_id,group_by,target_lemma,pos_tag,sentence,target_id
common.j.86,common.j,common,j,"['Although', 'the', 'definition', 'for', 'common', 'noun', 'consists', 'of', 'a', 'cross', 'reference', 'to', 'proper', 'noun', ',', 'there', 'is', 'no', 'proper', 'definition', 'for', 'it', 'at', 'proper', 'noun', ',', 'only', 'a', 'contrastive', 'comment', 'from', 'which', 'one', 'is', 'supposed', 'to', 'derive', 'a', 'definition', 'by', 'default', '.']",4
common.j.87,common.j,common,j,"['Chicano', 'wedding', 'rituals', 'vary', 'from', 'state', 'to', 'state', 'in', 'the', 'Southwest', 'and', 'the', 'Midwest', ',', 'often', 'incorporating', 'emerging', 'American', 'customs', ',', 'but', 'there', 'are', 'still', 'common', 'traditions', 'that', 'originate', 'with', 'Catholicism', 'and', 'the', 'Spanish', 'heritage', 'that', 'are', 'shared', 'from', 'community', 'to', 'community', '.']",25
common.j.88,common.j,common,j,"['when', 'uh', 'automatic', 'chokes', 'were', 'common', 'in', 'automobiles', 'well', 'we', 'had', 'a', 'hundred', 'percent', 'capture', 'of', 'the', 'American', 'market', 'we', 'made', 'all', 'the', 'automatic', 'chokes', 'for', 'Ford', 'Chrysler', 'Chevrolet']",5
common.j.89,common.j,common,j,"['Second', 'issue', ':', 'What', 'do', 'you', 'think', 'of', 'the', 'people', 'who', 'want', 'to', 'take', 'the', 'word', '``', 'man', ""''"", 'out', 'of', 'common', 'words', '?']",21
common.j.90,common.j,common,j,"['Ordinary', 'English', 'speakers', 'might', 'well', 'give', 'different', 'answers', ',', 'but', 'according', 'to', 'the', 'government', ',', 'Plain', 'Language', 'uses', 'short', 'sentences', ';', 'common', ',', 'everyday', 'words', '``', 'except', 'for', 'necessary', 'technical', 'terms', ""''"", ';', 'and', '``', 'you', ""''"", 'and', 'other', 'pronouns', 'instead', 'of', 'hands-offish', 'nouns', 'such', 'as', '``', 'applicant', ""''"", 'or', '``', 'lessee', '.', ""''""]",21
common.j.91,common.j,common,j,"['There', 'may', 'or', 'may', 'not', 'be', 'common', 'features', 'that', 'bring', 'ages', 'to', 'an', 'end', '.']",6
common.j.92,common.j,common,j,"['Also', 'compromising', 'cockpit', 'security', 'was', 'the', 'use', 'of', 'common', 'locks', '(', 'one', 'key', 'fit', 'the', 'cockpits', 'of', 'all', 'Boeing', 'aircraft', ')', 'and', 'the', 'absence', 'of', 'procedures', 'to', 'properly', 'manage', 'and', 'safeguard', 'cockpit', 'keys', '.']",8
common.j.93,common.j,common,j,"['Craven', 'does', 'good', 'work', 'with', 'the', 'young', 'actors', 'in', 'the', 'classroom', 'scenes', ',', 'but', 'the', 'film', 'has', 'a', 'reticence', 'common', 'to', 'most', 'biopics', 'and', 'a', 'mushy', ',', 'TV-movie', 'humanism', 'that', 'blands', 'out', 'its', 'texture', '.']",19
common.j.94,common.j,common,j,"['These', 'levels', 'are', 'common', 'and', 'well', 'accepted', 'levels', 'for', 'this', 'type', 'of', 'analysis', 'and', 'are', 'presented', 'as', 'a', 'recommended', 'minimum', 'significance', 'level', 'for', 'toxicity', 'test', 'data', 'analysis', '.']",3
common.j.95,common.j,common,j,"['There', 'was', 'also', 'a', 'fashion', 'that', 'men', 'with', 'common', 'surnames', 'were', 'known', 'by', 'their', 'mothers', ""'"", 'names', '.']",8
common.j.96,common.j,common,j,"['but', 'being', 'a', 'sales', 'organization', 'we', 'you', 'know', 'our', 'time', 'is', 'our', 'own', 'i', 'mean', 'we', ""'re"", 'kind', 'of', 'independent', 'contractors', 'under', 'a', 'common', 'goal', 'type', 'of', 'thing']",23
common.j.97,common.j,common,j,"['Of', 'course', ',', 'messenger', 'services', 'are', 'common', 'in', 'central', 'business', 'districts', ',', 'but', 'this', 'is', 'for', 'reasons', 'of', 'service', 'and', 'not', 'cost', '.']",6
common.j.98,common.j,common,j,"['As', 'work', 'progresses', 'through', 'a', 'typical', 'sewing', 'plant', ',', 'it', 'is', 'also', 'common', 'for', 'a', 'special', 'order', 'to', 'disrupt', 'the', 'flow', '.']",12
common.j.99,common.j,common,j,"['And', 'yet', ',', 'today', 'the', 'common', 'assumption', 'is', 'that', 'our', 'officials', 'may', 'be', 'trusted', 'with', 'a', 'precise', 'racial', 'and', 'ethnic', 'map', 'of', 'the', 'American', 'nation', '.']",5
common.j.100,common.j,common,j,"['As', 'several', 'readers', 'pointed', 'out', 'to', 'me', ',', '``', 'Indian', 'country', ""''"", 'is', 'a', 'common', 'phrase', 'in', 'the', 'West', 'and', 'has', 'no', 'derogatory', 'connotations', '.']",14
read.v.1,read.v,read,v,"['The', 'Indonesian', 'press', 'and', 'Singapore', ""'s"", 'Straits', 'Times', 'discount', 'the', 'rumors', 'as', 'utterly', 'false', ',', 'citing', 'the', 'deplorable', 'readiness', 'of', 'people', 'to', 'believe', 'everything', 'they', 'read', 'on', 'the', 'Internet', '.']",25
read.v.2,read.v,read,v,"['And', 'I', 'was', 'encouraged', 'by', 'the', 'few', 'occasions', 'on', 'which', 'the', 'authors', 'elaborate', 'and', 'suggest', 'projects', 'such', 'as', 'analyzing', 'a', '1945', 'newspaper', 'report', 'about', 'the', 'Yalta', 'conference', ',', 'reading', 'immigrant', 'diaries', ',', 'staging', 'a', 're-enactment', 'of', 'the', 'surrender', 'at', 'Appomattox', ',', 'having', 'a', 'visitor', 'come', 'in', 'to', 'talk', 'about', 'life', 'in', 'the', 'Depression', '.']",28
read.v.3,read.v,read,v,"['But', 'census', 'data', 'reveal', 'that', 'time', 'devoted', 'to', 'reading', 'books', 'continues', 'to', 'expand', ',', 'with', 'the', 'average', 'person', 'spending', 'more', 'than', '100', 'hours', 'a', 'year', 'with', 'the', 'printed', 'word', '.']",8
read.v.4,read.v,read,v,"['While', 'I', 'have', 'read', 'some', 'of', 'your', 'work', 'and', 'even', 'used', 'it', 'in', 'classes', ',', 'clearly', 'I', 'should', 'have', 'got', 'to', 'know', 'you', 'before', 'this', 'week', '.']",3
read.v.5,read.v,read,v,"['No', ',', 'on', 'second', 'thought', ',', 'did', ""n't"", 'I', 'read', 'that', 'same', 'story', 'in', 'the', 'Times', 'in', '1979', '?']",9
read.v.6,read.v,read,v,"['She', 'certainly', 'did', ""n't"", 'deserve', 'the', 'Pulitzer', '(', 'even', 'though', 'it', ""'s"", 'a', 'bogus', 'award', ',', 'an', 'example', 'of', 'the', 'media', 'elite', 'slapping', 'each', 'other', 'on', 'the', 'back', ')', ',', 'especially', 'when', 'Nat', 'Hentoff', ',', 'now', 'one', 'of', 'the', 'few', 'reasons', 'to', 'read', 'the', 'Voice', ',', 'was', 'her', 'competitor', '.']",42
read.v.7,read.v,read,v,"['This', 'book', '(', 'the', 'possession', 'of', 'which', 'may', 'become', 'a', 'substitute', 'for', 'reading', 'it', ',', 'to', 'paraphrase', 'Anthony', 'Burgess', 'in', 'The', 'New', 'York', 'Times', 'Book', 'Review', ')', 'should', 'appeal', 'to', 'anyone', 'over', 'the', 'age', 'of', 'thirty', 'who', 'has', 'developed', 'a', 'sufficiently', 'mature', 'sense', 'of', 'reality', 'to', 'become', 'a', 'cynic', '.']",12
read.v.8,read.v,read,v,"['had', 'a', 'few', 'things', 'she', 'had', 'to', 'get', 'fixed', 'on', 'it', 'and', 'we', 'just', 'so', 'now', 'you', 'just', 'pressed', 'pressed', 'a', 'couple', 'of', 'the', 'buttons', 'up', 'in', 'the', 'uh', 'the', 'air', 'conditioning', 'panel', 'i', 'think', 'and', 'uh', 'and', 'it', 'reads', 'out', 'codes', 'that', 'way']",39
read.v.9,read.v,read,v,"['generally', 'i', 'get', 'most', 'of', 'my', 'news', 'from', 'uh', 'the', 'radio', 'and', 'then', 'sometimes', 'um', 'if', 'i', ""'ve"", 'got', 'time', 'i', ""'ll"", 'be', 'reading', 'the', 'front', 'page', 'of', 'the', 'newspaper', 'and', 'just', 'fall', 'off', 'on', 'the', 'articles', 'that', 'i', 'like']",23
read.v.10,read.v,read,v,"['my', 'mother', ""'s"", 'fairly', 'well', 'read', 'she', 'did', ""n't"", 'actually', 'know', 'about', 'this', 'local', 'case', 'it', 'was', 'of', 'rather', 'small', 'import', 'uh', 'but', 'i', 'would', 'agree', 'with', 'you', 'that', 'that', 'not', 'necessarily', 'does', 'somebody', 'have', 'to', 'be', 'ignorant', 'not', 'to', 'know', 'but', 'they', ""'d"", 'have', 'to', 'have', 'met']",5
read.v.11,read.v,read,v,"['yeah', 'and', 'i', 'can', 'i', 'can', 'understand', 'that', 'i', 'think', 'i', 'think', 'about', 'uh', 'you', 'know', 'and', 'they', 'say', 'that', 'now', 'uh', 'a', 'lot', 'of', 'the', 'new', 'cars', 'for', 'instance', 'i', 'read', 'an', 'article', 'not', 'long', 'ago', 'about', 'this', 'uh', 'uh', 'new', 'Honda', 'that', 'they', 'had', 'come', 'out', 'that', 'they', ""'re"", 'identifying', 'on', 'the', 'car', 'those', 'uh', 'particular', 'different', 'parts', 'uh', 'uh', 'that', 'are', 'plastic', 'so', 'that', 'that', 'whenever', 'the', 'car', 'is', 'worn', 'out', 'and', 'dismantled', 'uh', 'they', 'can', 'recycle', 'the', 'the', 'plastic', 'components']",31
read.v.12,read.v,read,v,"['A', 'business', 'card', 'taped', 'below', 'the', 'peephole', 'reads']",7
read.v.13,read.v,read,v,"['so', 'you', 'know', 'people', 'who', 'do', ""n't"", 'readily', 'read', 'the', 'newspapers', 'in', 'our', 'town', 'or', 'whatever', 'it', ""'s"", 'not', 'many', 'from', 'the', 'local', 'communities', 'but', 'uh']",8
read.v.14,read.v,read,v,"['i', 'think', 'they', 'can', 'read', 'the', 'price', 'tag', 'on', 'the', 'cans', 'of', 'food']",4
read.v.15,read.v,read,v,"['but', 'i', 'i', 'did', 'read', 'the', 'book', 'i', 'have', 'do', 'have', 'i', 'have', 'six', 'years', 'of', 'college', 'so', 'i', 'did', 'read', 'and', 'study', 'about', 'the', 'Vietnam', 'War', 'though', 'so', 'i', 'am', 'pretty', 'familiar', 'you', 'know', 'i', ""'m"", 'more', 'familiar', 'with', 'it', 'than']",4
read.v.16,read.v,read,v,"['Last', 'week', ',', 'William', 'F.', 'Buckley', 'Jr', '.', 'read', 'a', 'Slate', '``', 'Book', 'Club', ""''"", 'about', 'his', 'latest', 'novel', ',', 'The', 'Redhunter', ':', 'A', 'Novel', 'Based', 'on', 'the', 'Life', 'and', 'Times', 'of', 'Senator', 'Joe', 'McCarthy', ',', 'and', 'decided', 'enough', 'was', 'enough', '.']",8
read.v.17,read.v,read,v,"['Steve', 'had', 'carefully', 'read', 'about', 'sixty', 'papers', 'on', 'regulated', 'genes', 'with', 'K', '=', 'known', 'inputs', ',', 'where', 'the', 'data', 'was', 'available', 'at', 'the', 'level', 'of', 'actual', 'binding', 'of', 'trans', 'acting', 'factors', 'to', 'cis', 'sites', 'and', 'the', 'turning', 'on', 'of', 'transcription', '.']",3
read.v.18,read.v,read,v,"['Furthermore', ',', 'as', 'Justice', 'Harlan', 'pointed', 'out', ',', 'the', 'Court', 'had', 'read', 'the', 'new', 'rights', 'established', 'by', 'the', 'Reconstruction', 'Amendments', 'as', 'though', 'they', 'were', 'just', 'like', 'other', 'restrictions', 'imposed', 'on', 'state', 'governments', ',', 'for', 'example', ',', 'the', 'prohibitions', 'against', 'the', 'states', 'enacting', 'bills', 'of', 'attainder', ',', 'impairing', 'the', 'obligations', 'of', 'contract', ',', 'or', 'granting', 'titles', 'of', 'nobility', '.']",11
read.v.19,read.v,read,v,"['The', 'sign', 'reads', ':', '``', 'National', 'Gaming', 'Impact', 'Study', 'Commission', '.', ""''""]",2
read.v.20,read.v,read,v,"['The', 'quote', 'he', 'keeps', 'using', 'as', 'his', 'smoking', 'gun', '--', ""''"", 'this', 'ordeal', 'as', 'a', 'whole', 'may', 'be', 'over', ""''"", '--', 'is', 'wrested', 'from', 'a', 'fuller', 'sentence', ',', 'which', 'reads', ',', '``', 'Perhaps', 'this', 'is', 'why', 'so', 'many', 'of', 'us', 'find', 'it', 'hard', 'to', 'accept', 'that', 'this', 'ordeal', 'as', 'a', 'whole', 'may', 'be', 'over', '.', ""''""]",29
read.v.21,read.v,read,v,"['(', 'Click', 'to', 'read', 'the', 'full', 'text', 'of', 'the', 'resolution', '.', ')']",3
read.v.22,read.v,read,v,"['(', 'For', 'more', 'on', 'the', 'hack', 'ethic', ',', 'click', 'to', 'read', 'Gladwell', ""'s"", 'exegesis', '.', ')']",10
read.v.23,read.v,read,v,"['In', 'any', 'case', ',', 'offering', 'an', 'assessment', 'of', 'an', 'encyclopedia', 'without', 'having', 'read', 'it', 'is', 'like', 'assessing', 'an', 'issue', 'of', 'Slate', 'that', 'has', ""n't"", 'been', 'posted', '.']",12
read.v.24,read.v,read,v,"['There', 'are', 'lots', 'of', 'brand', 'new', 'ones', 'in', 'the', 'sideboard', 'in', 'the', 'dining', 'room', ',', 'and', 'I', 'would', 'have', 'thought', 'you', ""'d"", 'find', 'it', 'inconvenient', 'to', 'read', 'or', 'wash', 'dishes', 'in', 'the', 'dark', '.']",26
read.v.25,read.v,read,v,"['Your', 'assignment', '--', 'if', 'you', 'should', 'decide', 'to', 'accept', 'it', '--', 'is', 'to', 'buy', 'the', 'book', 'and', 'read', 'it', 'cover', 'to', 'cover', 'in', 'preparation', 'for', 'asking', 'questions', '.']",17
read.v.26,read.v,read,v,"['And', 'you', 'can', 'read', 'about', 'Bird', ""'s"", 'punctuality', 'fetish', '.']",3
read.v.27,read.v,read,v,"['If', 'you', ""'re"", 'interested', ',', 'you', 'can', 'read', 'my', 'response', 'in', 'the', 'November-December', 'issue', 'of', 'Kuttner', ""'s"", 'journal', '.']",7
read.v.28,read.v,read,v,"['93', 'Compared', 'to', 'infrequent', 'users', ',', 'children', 'highly', 'involved', 'in', 'video', 'games', 'spend', 'less', 'time', 'productively', ',', 'more', 'often', 'watching', 'cartoons', 'and', 'less', 'often', 'reading', '.']",24
read.v.29,read.v,read,v,"['Watching', 'a', 'C-SPAN', 'replay', 'last', 'night', 'of', 'President', 'Clinton', ""'s"", 'press', 'conference', '(', 'click', 'here', 'to', 'watch', 'it', ';', 'click', 'here', 'to', 'read', 'a', 'transcript', ')', ',', 'Chatterbox', 'was', 'struck', 'by', 'the', 'chief', 'executive', ""'s"", 'comfort', 'and', 'ease', '.']",22
read.v.30,read.v,read,v,"['But', 'do', 'I', 'read', 'you', 'correctly', 'to', 'say', 'that', 'you', 'long', 'for', 'the', 'mores', 'of', 'the', 'year', '1910', ',', 'before', 'the', 'progressive', 'income', 'tax', 'turned', 'us', 'red-blooded', 'Americans', 'into', 'collectivist', 'mice', 'at', 'the', 'mercy', 'of', 'the', 'Big', 'State', '?']",3
read.v.31,read.v,read,v,"['The', 'most', 'disturbing', 'thing', '``', 'Today', ""'s"", 'Papers', ""''"", 'has', 'read', 'on', 'the', 'job', 'yet', 'was', 'in', 'Sunday', ""'s"", 'LAT', ',', 'which', 'published', 'an', 'interview', 'with', 'a', 'teenaged', 'boy', ',', 'David', 'Cash', ',', 'who', 'apparently', 'learned', 'right', 'after', 'the', 'fact', 'that', 'his', 'friend', 'had', 'murdered', 'a', 'seven-year-old', 'girl', 'in', 'a', 'Las', 'Vegas', 'casino', 'bathroom', 'and', 'yet', 'did', 'nothing', '.']",10
read.v.32,read.v,read,v,"['The', 'White', 'House', ',', 'to', 'be', 'sure', ',', 'read', 'the', 'political', 'signals', 'coming', 'from', 'Capitol', 'Hill', ',', 'but', 'the', 'Congress', 'largely', 'acceded', 'to', 'the', 'executive', 'branch', ""'s"", 'funding', 'requests', '.']",8
read.v.33,read.v,read,v,"['While', 'the', 'adaptation', 'is', 'respectful', ',', 'it', '``', 'mostly', 'misses', 'the', 'humor', ',', 'lyricism', 'and', 'emotional', 'charge', 'of', 'Frank', 'McCourt', ""'s"", 'magical', 'and', 'magnificent', 'memoir', ""''"", 'and', 'unfortunately', 'becomes', '``', 'something', 'resembling', 'a', 'conventional', 'tale', 'of', 'a', 'gifted', 'young', 'man', ""'s"", 'struggle', 'to', 'lift', 'himself', 'out', 'of', 'oppressive', 'circumstances', ""''"", '(', 'Todd', 'McCarthy', ',', 'Variety', ')', '.', 'The', 'harshest', 'complaint', ':', 'It', ""'s"", 'just', '``', 'two', 'hours', 'and', '20', 'minutes', 'of', 'beautifully', 'photographed', 'rain', ',', 'mud', ',', 'blood', ',', 'lice', ',', 'vomit', ',', 'dead', 'babies', ',', 'and', 'whining', ""''"", '(', 'Owen', 'Gleiberman', ',', 'Entertainment', 'Weekly', ')', '.', 'The', 'more', 'upbeat', 'take', ':', 'The', 'movie', 'is', '``', 'a', 'thinner', 'version', 'of', 'the', 'novel', ',', 'but', 'you', 'still', 'get', 'a', 'drama', 'that', 'has', 'you', 'laughing', 'and', 'brokenhearted', ""''"", '(', 'Desson', 'Howe', ',', 'the', 'Washington', 'Post', ')', '.', '(', 'Click', 'here', 'to', 'read', 'an', 'excerpt', 'from', 'the', 'book', '.', ')']",139
read.v.34,read.v,read,v,"['Now', 'reading', 'that', ',', 'would', ""n't"", 'you', 'think', 'the', 'original', 'story', 'said', 'something', 'about', 'that', 'source', '?']",1
read.v.35,read.v,read,v,"['``', 'After', 'reading', 'your', 'wrap-up', 'I', ""'ve"", 'come', 'to', 'the', 'conclusion', 'that', 'you', 'do', ""n't"", 'ride', 'Amtrak', 'very', 'much', 'and', 'that', 'you', ""'re"", 'getting', 'your', 'train', 'perceptions', 'from', 'old', 'movies', '.']",2
read.v.36,read.v,read,v,"['They', 'meet', 'on', 'Sundays', 'and', 'lampoon', 'Christians', ':', '``', 'Right', 'about', 'now', ',', ""''"", 'says', 'one', ',', '``', 'the', 'folks', 'in', 'town', 'are', 'sitting', 'in', 'church', ',', 'waving', 'a', 'book', 'that', 'makes', 'no', 'sense', 'and', 'that', 'most', 'of', 'them', 'have', ""n't"", 'even', 'read', '.', ""''""]",42
read.v.37,read.v,read,v,"['In', 'other', 'words', ',', 'there', 'are', 'some', 'who', 'believe', 'that', 'we', 'might', 'be', 'well', 'advised', 'to', 'attend', 'to', 'what', 'Milton', ',', 'Donne', ',', 'Dryden', ',', 'Jefferson', ',', 'Franklin', ',', 'Lincoln', ',', 'Byron', ',', 'Shelley', ',', 'Keats', ',', 'Austen', ',', 'Alcott', ',', 'Dickens', ',', 'and', 'thousands', 'of', 'others', 'have', 'contributed', 'to', 'the', 'molding', 'of', 'the', 'language', 'in', 'all', 'its', 'reflexes', 'and', 'who', 'find', 'it', 'difficult', 'to', 'understand', 'the', 'usefulness', 'to', 'be', 'derived', 'from', 'an', 'analysis', 'of', 'idle', 'telephone', 'and', 'flatmate', 'conversations', ',', 'student', 'essays', 'read', 'by', 'no', 'one', 'other', 'than', 'the', 'instructor', 'charged', 'with', 'their', 'marking', ',', 'business', 'letters', 'read', 'by', 'no', 'one', 'other', 'than', 'their', '(', 'individual', ')', 'recipients', ',', 'non-printed', 'examination', 'scripts', 'exposed', 'to', 'nobody', ',', 'social', 'letters', ',', 'classroom', 'lessons', ',', 'business', 'transactions', '(', 'between', ',', 'for', 'example', ',', 'architect', 'and', '2', 'clients', 'and', 'solicitor', 'and', 'client', ')', ',', 'and', 'so', 'on', '.']",98
read.v.38,read.v,read,v,"['An', 'easel', 'in', 'the', 'corner', 'suggests', 'that', 'this', 'is', 'his', 'own', 'house', ',', 'in', 'which', 'case', ',', 'the', 'woman', 'sunk', 'deep', 'into', 'an', 'easy', 'chair', ',', 'reading', 'a', 'newspaper', 'may', 'be', 'his', 'Irish', 'mistress', '.']",26
read.v.39,read.v,read,v,"['yeah', 'on', 'that', 'same', 'topic', 'have', 'you', 'ever', 'read', 'anything', 'about', 'you', 'know', 'the', 'Amelia', 'Earhart', 'story', 'whatever', 'happened', 'with', 'her']",8
read.v.40,read.v,read,v,"['If', 'you', 'want', 'to', 'read', 'it', 'as', 'it', 'should', 'be', 'read', ',', 'just', 'reply', 'to', 'this', 'email', 'with', '``', 'I', 'want', 'to', 'read', ""''"", 'in', 'the', 'subject', 'heading', '.']",10
read.v.41,read.v,read,v,"['so', 'it', 'was', 'it', 'was', 'i', 'saw', 'the', 'movie', 'and', 'that', ""'s"", 'what', 'uh', 'made', 'me', 'want', 'to', 'read', 'the', 'book', 'Candice', 'Bergen', 'was', 'in', 'the', 'movie', 'i', ""'m"", 'a', 'real', 'big', 'fan', 'of', 'hers', 'so']",18
read.v.42,read.v,read,v,"['and', 'because', 'of', 'that', 'i', 'see', 'i', 'work', 'with', 'adolescents', 'specifically', 'so', 'i', 'i', 'see', 'a', 'lot', 'of', 'kids', 'with', 'with', 'various', 'problems', 'right', 'now', 'some', 'of', 'the', 'things', 'i', ""'m"", 'working', 'with', 'are', 'kids', 'that', 'are', 'dealing', 'with', 'sexual', 'abuse', 'so', 'a', 'lot', 'of', 'the', 'books', 'i', ""'ve"", 'been', 'reading', 'uh', 'have', 'to', 'do', 'with', 'with', 'helping', 'them', 'get', 'through', 'uh', 'those', 'issues']",50
read.v.43,read.v,read,v,"['Nor', 'would', 'there', 'be', 'an', 'eVective', 'procedure', 'to', 'prepare', 'the', 'cosmic', 'computer', 'in', 'a', 'proper', 'initial', 'state', ',', 'read', 'in', 'the', 'data', ',', 'and', 'read', 'out', 'its', 'computation', '.']",18
read.v.44,read.v,read,v,"['late', 'for', 'work', 'he', 'stands', 'there', 'reading', 'an', 'old', 'love', 'letter']",6
read.v.45,read.v,read,v,"['The', 'Hebrew', 'expression', 'in', 'the', 'Sixth', 'Commandment', ',', 'lo', 'tirtsach', ',', 'is', 'generally', 'read', ':', 'Thou', 'shall', 'not', 'commit', 'murder', '.']",13
read.v.46,read.v,read,v,"['Editor', ""'s"", 'note', ':', 'As', 'we', 'read', 'that', 'column', ',', 'we', 'find', 'no', 'allegation', 'that', 'Jim', 'Lehrer', 'was', 'not', 'truthful', '.']",6
read.v.47,read.v,read,v,"['Michael', 'Isikoff', ""'s"", 'review', 'of', 'Christopher', 'Ruddy', ""'s"", 'Vincent', 'Foster', 'book', '(', '``', 'The', 'Strange', 'Case', 'of', 'Christopher', 'Ruddy', ""''"", ')', 'is', 'very', 'revealing', '--', 'namely', 'that', 'Isikoff', 'wrote', 'the', 'review', 'without', 'reading', 'the', 'book', '.']",32
read.v.48,read.v,read,v,"['Where', 'were', 'the', 'ancient', 'groves', 'with', 'thick', 'canopies', 'and', 'filtered', 'light', 'whose', 'mysteries', 'lured', 'the', 'children', 'I', 'read', 'about', 'in', 'books', '?']",17
read.v.49,read.v,read,v,"['Of', 'course', 'it', 'ca', ""n't"", 'be', 'read', 'by', 'those', 'familiar', 'with', 'only', 'Greek', 'and', 'Roman', 'letters', ';', 'nor', 'can', 'all', 'the', 'beautiful', 'Chinese', 'and', 'Japanese', 'characters', 'in', 'this', 'exhibition', ',', 'similarly', 'reduced', 'to', 'abstract', 'motifs', 'by', 'our', 'inability', 'to', 'recognize', 'what', 'they', 'say', '.']",6
read.v.50,read.v,read,v,"['A', 'stroll', 'along', 'the', 'footpath', 'allows', 'you', 'to', 'read', 'some', 'of', 'the', 'sad', 'ends', 'that', 'they', 'suffered', '.']",8
read.v.51,read.v,read,v,"['He', 'decreed', 'that', 'trains', 'and', 'buses', ',', 'in', 'addition', 'to', 'running', 'on', 'time', ',', 'had', 'to', 'carry', 'signs', 'that', 'read', '``', 'Non', 'bestemmiare', 'per', ""l'onore"", ""d'Italia"", '.', ""''""]",19
read.v.52,read.v,read,v,"['The', 'results', 'prove', 'beyond', 'a', 'doubt', 'that', 'reading', 'Slate', 'is', 'good', 'for', 'you', '.']",7
read.v.53,read.v,read,v,"['If', 'you', 'missed', 'our', 'previous', 'links', ',', 'click', 'to', 'read', 'about', '1', ')', 'how', 'Will', ""'s"", 'relationship', 'with', 'the', 'Gipper', 'and', '2', ')', 'the', 'between', 'Will', ""'s"", 'views', 'and', 'Reagan', ""'s"", 'policies', '.']",9
read.v.54,read.v,read,v,"['Nonetheless', ',', 'the', 'more', 'anti-MS', 'propaganda', 'I', 'read', ',', 'the', 'more', 'pro-MS', 'I', 'get', '.']",7
read.v.55,read.v,read,v,"['If', 'Chatterbox', 'reads', 'the', '22nd', 'Amendment', 'to', 'the', 'Constitution', 'correctly', ',', 'that', 'means', 'Gore', 'can', 'only', 'run', 'for', 'the', 'presidency', 'once', ',', 'in', '2000', '.']",2
read.v.56,read.v,read,v,"['The', 'most', 'committed', 'were', 'well-educated', 'mothers', ',', 'who', 'read', 'about', 'conditioning', 'methods', 'in', 'magazine', 'articles', 'and', 'government', 'bulletins', 'on', 'child', 'care', '.']",8
read.v.57,read.v,read,v,"['You', 'have', 'to', 'read', 'a', 'while', 'in', 'all', 'the', 'papers', 'before', 'you', 'find', 'out', 'that', 'no', 'one', 'thinks', 'Byrd', ""'s"", 'motion', 'will', 'pass', 'when', 'he', 'makes', 'it', '.']",3
read.v.58,read.v,read,v,"['He', 'urged', 'Muslims', 'to', 'read', 'the', ""Qur'an"", 'and', 'the', 'Hadith', 'for', 'themselves', ',', 'not', 'to', 'depend', 'solely', 'on', 'learned', 'interpreters', 'like', 'himself', 'but', 'to', 'hold', 'one', 'another', 'to', 'account', 'for', 'the', 'quality', 'of', 'their', 'observance', '.']",4
read.v.59,read.v,read,v,"['(', 'To', 'read', 'an', 'unedited', 'version', 'of', 'the', 'entire', 'exchange', ',', 'click', 'and', 'scroll', 'to', 'the', 'bottom', 'of', 'the', 'page', '.', ')']",2
read.v.60,read.v,read,v,"['Today', ""'s"", 'Washington', 'Post', 'has', 'quotes', 'from', 'Y2K', 'chatrooms', 'about', 'disappointed', 'doom-expecters', 'threatening', 'to', 'sue', ',', 'but', 'they', 'have', 'yet', 'to', 'read', 'that', 'law', '.']",21
read.v.61,read.v,read,v,"['Times', 'today', 'that', 'reads', '``', 'Time', ',', 'Space', 'Obsolete', 'in', 'New', 'View', 'of', 'Universe', '.', ""''""]",3
read.v.62,read.v,read,v,"['(', 'Click', 'here', 'to', 'read', 'Computernewsdaily', ""'s"", 'reprint', 'of', 'the', 'Globe', 'piece', ',', 'by', 'Jordana', 'Hart', ';', 'Chatterbox', 'found', 'the', 'article', 'while', 'cruising', 'Jim', 'Romenesko', ""'s"", 'MediaGossip.com', '.', ')']",4
read.v.63,read.v,read,v,"['Fodor', ""'s"", 'has', 'suggested', 'itineraries', ',', 'Access', 'and', 'Frommer', ""'s"", 'have', 'rating', 'systems', ',', 'but', 'it', 'still', 'seems', 'that', 'you', ""'ve"", 'got', 'to', 'read', 'the', 'entire', 'book', 'to', 'make', 'sure', 'you', ""'re"", 'not', 'missing', 'something', 'that', 'you', ""'d"", 'enjoy', ',', 'and', 'that', 'can', 'be', 'wearisome', 'no', 'matter', 'how', 'well', 'they', ""'re"", 'written', '.']",23
read.v.64,read.v,read,v,"['The', 'Washington', 'Post', '(', 'which', 'I', 'know', 'you', 'do', ""n't"", 'read', ')', 'broke', 'this', 'story', 'in', 'a', 'front-page', 'story', 'on', 'Sunday', ',', 'forcing', 'the', 'secretary', 'of', 'energy', 'to', 'launch', 'an', 'investigation', ',', 'and', 'all', 'but', 'admit', 'that', 'the', 'government', 'lied', 'about', 'this', 'contamination', 'for', 'years', '.']",10
read.v.65,read.v,read,v,"['What', 'are', 'the', 'magazines', 'I', 'look', 'forward', 'to', 'reading', '?']",8
